review_id=R000001 | customer_id=C008526 | product_id=P01279 | product=toy set | date=2024-09-07 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R000172 | customer_id=C007628 | product_id=P00074 | product=skincare kit | date=2023-10-07 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R000173 | customer_id=C000836 | product_id=P01970 | product=laptop | date=2022-01-19 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R000174 | customer_id=C006365 | product_id=P01789 | product=toy set | date=2022-12-20 | rating=2/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R000175 | customer_id=C007766 | product_id=P00751 | product=coffee maker | date=2022-11-15 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R000176 | customer_id=C004360 | product_id=P01238 | product=skincare kit | date=2023-01-03 | rating=5/5 | sentiment=Positive | review=Fast shipping and product exactly as described.
review_id=R000177 | customer_id=C009473 | product_id=P00719 | product=toy set | date=2024-03-24 | rating=4/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R000178 | customer_id=C002462 | product_id=P01709 | product=novel | date=2023-02-21 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R000179 | customer_id=C003365 | product_id=P00970 | product=coffee maker | date=2023-12-28 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R000180 | customer_id=C004065 | product_id=P00780 | product=blender | date=2024-12-14 | rating=4/5 | sentiment=Positive | review=Absolutely love this item. Exceeded my expectations.
review_id=R000181 | customer_id=C003623 | product_id=P01274 | product=laptop | date=2024-12-27 | rating=1/5 | sentiment=Negative | review=Product stopped working after two weeks. Disappointing.
review_id=R000182 | customer_id=C005875 | product_id=P00142 | product=watch | date=2024-05-09 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R000183 | customer_id=C001169 | product_id=P01513 | product=toy set | date=2022-12-13 | rating=1/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R000184 | customer_id=C005296 | product_id=P01281 | product=novel | date=2024-02-15 | rating=4/5 | sentiment=Positive | review=Great value for money. Will definitely buy again.
review_id=R000185 | customer_id=C008746 | product_id=P00875 | product=laptop | date=2023-09-23 | rating=5/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R000186 | customer_id=C001960 | product_id=P00617 | product=skincare kit | date=2023-10-04 | rating=1/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
review_id=R000187 | customer_id=C007333 | product_id=P00825 | product=blender | date=2023-01-17 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R000188 | customer_id=C008086 | product_id=P01186 | product=novel | date=2023-12-16 | rating=5/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R000189 | customer_id=C005234 | product_id=P01455 | product=jacket | date=2023-08-17 | rating=2/5 | sentiment=Negative | review=Had to return the item. Process was a hassle.
review_id=R000190 | customer_id=C003932 | product_id=P00762 | product=laptop | date=2024-05-16 | rating=2/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R000191 | customer_id=C001761 | product_id=P01501 | product=toy set | date=2022-06-25 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R000192 | customer_id=C004112 | product_id=P00469 | product=coffee maker | date=2022-11-27 | rating=5/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R000193 | customer_id=C003127 | product_id=P00193 | product=blender | date=2023-01-16 | rating=5/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R000194 | customer_id=C005393 | product_id=P01531 | product=headphones | date=2024-11-08 | rating=5/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R000195 | customer_id=C004418 | product_id=P01698 | product=coffee maker | date=2023-09-26 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R000196 | customer_id=C004988 | product_id=P01329 | product=laptop | date=2024-08-26 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R000197 | customer_id=C002391 | product_id=P00482 | product=novel | date=2023-09-18 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R000198 | customer_id=C007294 | product_id=P01142 | product=trainers | date=2024-04-14 | rating=1/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R000199 | customer_id=C002263 | product_id=P01408 | product=headphones | date=2024-08-09 | rating=3/5 | sentiment=Neutral | review=Product is okay. Nothing special but does the job.
review_id=R000200 | customer_id=C002680 | product_id=P00933 | product=novel | date=2024-07-07 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R000201 | customer_id=C008846 | product_id=P00449 | product=jacket | date=2023-12-25 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R000202 | customer_id=C001159 | product_id=P01791 | product=jacket | date=2023-10-28 | rating=1/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R000203 | customer_id=C007912 | product_id=P01119 | product=trainers | date=2023-11-28 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R000204 | customer_id=C004000 | product_id=P00980 | product=jacket | date=2022-10-03 | rating=1/5 | sentiment=Negative | review=Packaging was damaged but support resolved it quickly.
review_id=R000205 | customer_id=C003767 | product_id=P00991 | product=coffee maker | date=2023-09-01 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R000206 | customer_id=C009974 | product_id=P01560 | product=laptop | date=2023-06-12 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R000207 | customer_id=C000354 | product_id=P01515 | product=laptop | date=2023-03-27 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R000208 | customer_id=C003819 | product_id=P00462 | product=skincare kit | date=2022-06-05 | rating=3/5 | sentiment=Neutral | review=Average quality. Delivery took longer than expected.
review_id=R000209 | customer_id=C009186 | product_id=P01859 | product=watch | date=2023-10-14 | rating=2/5 | sentiment=Negative | review=Poor build quality. Expected much better at this price.
review_id=R000210 | customer_id=C006147 | product_id=P00779 | product=watch | date=2022-03-06 | rating=2/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R000211 | customer_id=C006619 | product_id=P00896 | product=laptop | date=2022-01-24 | rating=5/5 | sentiment=Positive | review=Outstanding customer service. Highly recommend.
review_id=R000212 | customer_id=C000901 | product_id=P01720 | product=novel | date=2022-03-25 | rating=5/5 | sentiment=Positive | review=Exactly what I needed. Amazing quality for the price.
review_id=R000213 | customer_id=C005992 | product_id=P00996 | product=toy set | date=2023-05-02 | rating=3/5 | sentiment=Neutral | review=Decent product but the packaging could be better.
review_id=R000214 | customer_id=C002399 | product_id=P01875 | product=blender | date=2024-02-27 | rating=4/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R000215 | customer_id=C005029 | product_id=P00006 | product=toy set | date=2024-08-20 | rating=2/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R000216 | customer_id=C006790 | product_id=P01382 | product=trainers | date=2022-04-06 | rating=5/5 | sentiment=Positive | review=Product quality is excellent and delivery was fast.
review_id=R000217 | customer_id=C001794 | product_id=P00887 | product=coffee maker | date=2024-01-22 | rating=5/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R000218 | customer_id=C003956 | product_id=P00214 | product=skincare kit | date=2022-01-09 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R000219 | customer_id=C003118 | product_id=P00514 | product=toy set | date=2022-11-02 | rating=2/5 | sentiment=Negative | review=Quality does not match the product images at all.
review_id=R000220 | customer_id=C004992 | product_id=P01675 | product=coffee maker | date=2024-06-08 | rating=1/5 | sentiment=Negative | review=Terrible experience. Took 3 weeks and arrived damaged.
review_id=R000221 | customer_id=C004617 | product_id=P01953 | product=skincare kit | date=2023-06-06 | rating=5/5 | sentiment=Positive | review=Very happy with my purchase. Top quality.
review_id=R000222 | customer_id=C004807 | product_id=P00546 | product=trainers | date=2024-10-21 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R000223 | customer_id=C008834 | product_id=P00848 | product=jacket | date=2022-03-27 | rating=1/5 | sentiment=Negative | review=Misleading description. Product is much smaller than shown.
review_id=R000224 | customer_id=C005704 | product_id=P00201 | product=watch | date=2024-11-26 | rating=5/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R000225 | customer_id=C008294 | product_id=P01566 | product=headphones | date=2022-11-07 | rating=4/5 | sentiment=Positive | review=Five stars. Brilliant product and super quick delivery.
review_id=R000226 | customer_id=C004450 | product_id=P00127 | product=blender | date=2022-04-29 | rating=3/5 | sentiment=Neutral | review=Good enough for the price. Would consider buying again.
review_id=R000227 | customer_id=C004842 | product_id=P00123 | product=trainers | date=2022-07-02 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R000228 | customer_id=C004501 | product_id=P00109 | product=toy set | date=2023-02-26 | rating=3/5 | sentiment=Neutral | review=Mixed feelings. Product is fine but instructions unclear.
review_id=R000229 | customer_id=C002663 | product_id=P00026 | product=jacket | date=2022-11-26 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R000230 | customer_id=C006919 | product_id=P01100 | product=skincare kit | date=2022-05-13 | rating=5/5 | sentiment=Positive | review=Arrived ahead of schedule and in perfect condition.
review_id=R000231 | customer_id=C000358 | product_id=P00582 | product=toy set | date=2022-11-22 | rating=4/5 | sentiment=Positive | review=Packaging was perfect and the item works flawlessly.
review_id=R000232 | customer_id=C001310 | product_id=P01728 | product=jacket | date=2024-01-26 | rating=1/5 | sentiment=Negative | review=Delivery was extremely late. Customer service unhelpful.
review_id=R000233 | customer_id=C001687 | product_id=P00213 | product=jacket | date=2022-05-27 | rating=3/5 | sentiment=Neutral | review=Reasonable quality. Neutral about overall experience.
review_id=R000234 | customer_id=C008358 | product_id=P01304 | product=headphones | date=2024-08-23 | rating=3/5 | sentiment=Neutral | review=It arrived on time. Product is functional if basic.
review_id=R000235 | customer_id=C002074 | product_id=P01394 | product=laptop | date=2022-06-05 | rating=2/5 | sentiment=Negative | review=Very disappointed. Item was missing components.
